review_id;user_id;business_id;stars;useful;funny;cool;text;date
SpPDVFnRuq43eYASzv9cSw;5NW3QBHwUyxY-eeHQ4VGTA;8tJWgFe3ztfxYg3YWcw3rA;4;8;6;5;"When I say that I literally walked into this place, I really just walked into this place.

The original plan was to replace two broken nails but I ended up getting a new full set. This is the only place in SB so far that has such a wide selection of colors and styles! Over 100 types of dip powder as well! 

I really wanted to try halo graphic nails and they asked me if I wanted the ""cateye"" design for $5 more. Now, some things are not worth it but just hear me out.

After placing the polish on my hand which has purple and some gold tones, they used a magnet, a MAGNET and right in front of me the gold gathered in the center. I was so amazed and it looks so good! That's worth the extra $5!

The service on its own was great as this was one the best full sets I have had! 

They are a little pricier than other pricey places in SB but you will come out LOVING IT and LOVING YOU!";07/04/2019 07:54
WWPauYov5GBesB8oyifTGw;KzLaocMJp9XiXmyYQL18Cw;LF8AY2hrISeZ-YWxgu1fAg;5;3;1;1;"Just straight up solid burgers and fries.
Burgers come as double meat patty, double cheese as the standard, and MAN OH MAN do they deliver on flavor. 
The fries come out in a massive heap too. Nothing's worse than skimping on fry portions. 

If you love a touch of spice, give the Firecracker a try.";18/09/2018 20:20
t2JtL1O4WMS-1klnfAzsow;WJwUihbNMEs6McAP_pKSPA;553Wn6JtUWDsxYFc29mnog;5;0;0;0;The red velvet mini bundt cake was delicious! It was very moist and flavorful :) any gift inside would be perfect for a birthday! Will be back!;08/01/2022 18:56
AlfRXk2gYZOu-rxRVYy94Q;zsYy6pNCOFa_AOMncS5e7g;l4IeGBHXV2E8S8COd9rx9A;1;2;2;0;"The waitlist reservation is a joke. Don't waste your time getting on the waitlist. 
When we got to the restaurant we checked in with the young lady at the front desk and she told us a completely different wait time then what we actually waited. 
I had five kids with me and waited over an hour and she told me only 25 minutes at the most.";23/06/2021 23:09
bH7kAWrSTQ8r32_9X4GXrg;EVVVBxIm05vptKQmgDwWvw;z6I4QVP1M1HXETgwD92XHg;5;1;0;0;"This place is INCREDIBLE.

Everything from the service to the wine selection (they even have some wine from the Planetas in Sicily which are my extended family!) to the FOOD.

Famfreakintastic people! The beef carpaccio and caprese are the best starters....melt in your mouth beef...beautifully creamy mozzarella. What's not to love.

The carbonara has to be one of the best pasta dishes I have had outside of Sicily...hands down. Blows my mom's outta the water (hope to God she doesn't read this). The duck ravioli in a mushroom pecorino cream sauce is every person's wildest dream come true...

Their dessert selection is always heavy duty with a good dozen smackin' tasty options :)

Love this place!!! Always come when I visit SB, never leave disappointed and the value is BOMB!

Cheers!";27/02/2018 19:49
FXTk8JQeI3D7QqJS-MSRtQ;VU-Gr_Y6391lscYDKAcETQ;1RRC_CCo6cF9SIG1iqVTmw;4;2;0;0;"LEO discount available! We went to buy a birthday gift! There was only one employee working and the store was quite dead which was nice. We had the whole store to ourselves and tried on multiple pairs of sunglasses until we found the perfect pair!

Thank you for being so kind and helping us find a pair of sunglasses!";12/11/2021 18:37
FqhRuXbC2xs7NlWXc0Fzsw;ltFseqFm5Mccc1gz5D0qqg;o7YE1WaFeQg_piECb9cgjQ;4;1;0;0;"The location sausage here is AMAZING. I'm still drooling over it. I was not a huge fan of their curries - they were on the sweeter side. And their fish sauce dishes (like papaya salad) were more ""fishy""tasting than what I'm used too. But I would definitely come back here for the Laotian sausage. So delicious!!";28/12/2020 16:25
R_MYevOcZzTmJBt2FiBHYQ;ijz-n4u6zXZfF_IdV9Aapw;#NOME?;4;1;0;1;"This location is very convenient due to the free parking and proximity to our house. The selection is pretty wide and I feel comfortable being there, which I think is a huge plus to a liquor store. 
They also have vendors there at times for tasting and they carry local spirits, beer, wine, and mixers. That's important to me so I can give back to local businesses when able.";03/11/2017 12:39
oCV7EWDL-0XE3afo_f7PQA;tHegFXQ0oxGqD27MWwv6fw;u7uFQCoHFtBKCtbWUm6yZw;4;0;0;2;This place had great service and ambiance. I would certainly recommend it for a date or business dinner. Keep in mind that it is on the pricier end of NOLA restaurants. The group that I dined with enjoyed each of our meals (see pics), along with the complimentary corn bread and focaccia bread. As good as the food is, the dessert that we ordered was underwhelming. I do no recommend the chocolate soufflé - and keep in mind it takes 30min to make.;19/12/2019 18:50
wDjQc16X1e5kDAdYBviAJQ;mu0cNFkut7iMo5Q5LLiAxA;c5To1BecWJRqg_nCUBSsZg;3;1;0;0;I have to update this now. They offer so much more than threading and wow if you go in at the wrong time you're stuck waiting forever. If girls are getting lashes or something you wait FOREVER. They need to constantly have more than one person working. I waited almost an hour the other day because 2 people ahead of me were getting waxed and lashes. It isn't fair for people that want a 5 minute service.;18/09/2019 14:00
HS81n5BLbGUhAFjwHRfI1A;RGgPj5cyM5oHQVDc3Rg5qw;15BlJKQfD-SLJTebWa14EQ;4;0;0;2;"Classy yet casual and surprisingly affordable, Roxy was a happy find for pre and post dinner drinks in a cosy, intimate setting.

I was lured by some excellent happy hour pricing that included an extensive martini list with many many choices from five to twelve dollars.

Service was not too fast which was a good thing as my wife and I had to work our way around the drink menu to find exactly what we wanted. A place that attempts to have something for everyone deserves some credit but of course that can lead to menu paralysis.

There was a piano player in the lounge and the lights are low. If you need a place to unwind from the hustle and bustle of downtown Reno, stop in for a drink or two!";18/07/2018 23:58
swueYMVCvFvODZ0Vhrediw;aFEvgTu0TZxvdpcY27LEiw;FEXhWNCMkv22qG04E83Qjg;4;1;0;1;Overdue on this review! We loved New Orleans! My mother in law insisted we come here for some beignets. Delicious, tons of powdered sugar ( definitely satisfied my sweet tooth ) and good coffee! I don't blame the ladies in the window for rushing or anything since lines were long as this was a VERY popular spot. Their seating is outdoors and is per friendly but because it's so crowded and honestly we weren't in the mood to wait for an open table, we sat on the benches nearby which no one was really taking advantage of? I get the hype from the name and the food was definitely there to back it up. It's CASH ONLY, and they have souvenir mugs for sale (black/white logo or colored) and you can choose to have your café au lait served in it or in a regular to-go coffee cup. Good experience! Glad to be able to say we've had beignets from Café Du Monde.;23/02/2020 03:06
tUVR-jQ8T3SJAW93PFlSXQ;I06gY9An4o81XpejLWD9DA;GNo1zeiPKErB7Ww_j3IlOg;4;2;0;1;Are you here the other night was several dining companions. We all had the combination dinner special for $30. The food was inventive and very very good all freshly-cooked not greasy served well with surroundings comfortable. I think it could be a little bit better spiced and a little bit more interesting for the price. Basically for me this is a very good restaurant and I can highly recommend it but I have to take one star away because of the price quality relationship.;14/04/2018 13:46
luQTEmdyHT-a_4JbxHH8sw;63D3poKinWYKxUsXjlz6FQ;ctHjyadbDQAtUFfkcAFEHw;5;2;0;2;Getting reservations here seemed almost impossible but so glad we found a spot. Their salad dish with different variety is quite good. We had the duck hearts--very smoky flavor and well cooked. Their naan and hummus is absolutely amazing and well made. I wish their meat dishes in general had more substance to it. But they are really good with all the vegetarian dishes and it is any vegetarian's dream to eat here since it is popping with flavors.;23/02/2020 03:22
V2iqEeGK6157HzUAGNn8gw;3nBGjCTlm9nbiUDMUHGCsg;0708gy7o-RRTV_Pxxp9faQ;1;1;0;0;DO NOT BOOK HERE. Reserved a room with 2 queen beds 2 weeks before our stay. Checked in at 9:30 pm and was given a room with 1 bed. Told the manager we needed the 2 beds that we reserved and he told us there were no more rooms with 2 beds available and that we should have checked in at 4:00 pm. We were denied a refund and when we expressed our displeasure toward the manager he threatened to call the police on us. A complete joke of a buisness. I would not recommend this place to my worst enemy. Stay away.  AWFUL service and ran by an AWFUL human being.;26/07/2015 23:44
0g8lD7NiXm2WgxQIFcynFw;1cvHek57wGceg2MJr4eF4A;b54tS94cq0r0STDEUge4GA;5;4;0;1;"I wasn't sure what to expect as this is the first time getting an undercut design, as well as having Trevor work on my hair. Not only did he take the time to sketch out the design, he did an amazing job. Having me check the sketch before he started cutting. The design turned out perfect!

Trevor is pleasant to chat with, efficient, and makes sure you are happy. I will be back and looking forward to more wicked hair art.";18/06/2018 22:06
